Data;ISPB;Nome;NaturezaUsuario;TipoChave;qtdChaves
31/07/2023;41931221;SICOOB CREDICOOP;PJ;Celular;216
31/08/2023;34878543;CLARO PAY;PF;Aleatoria;442405
30/06/2023;68900810;BCO RENDIMENTO SA;PF;Aleatoria;1439
31/01/2023;4853988;COOP SICREDI BANDEIRANTES;PJ;Celular;177
31/07/2023;87900601;COOP SICREDI BOTUCARAAç RS/MG;PJ;Celular;601
31/01/2023;2338666;CCLA CREDIEMBRAPA;PF;Celular;1002
31/08/2023;2493000;SICOOB LESTE;PF;Celular;761
31/08/2023;31531997;CONPAY;PF;CPF;1
28/02/2023;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;PF;Celular;3533
28/02/2023;915950;CECM SICOOB COOPERCREDI - SP;PF;e-mail;1
31/01/2023;58616418;BCO FIBRA SA;PF;e-mail;3
30/06/2023;64276058;CC CREDINORTE - SICOOB CREDINORTE;PF;Celular;1286
31/08/2023;2466552;CC SICOOB VALE SUL;PJ;Aleatoria;2042
30/04/2023;78825023;CCLAA OESTE CATARINENSE;PF;Aleatoria;1595
31/08/2023;10736214;COOP SICREDI PLAN CENTRAL;PF;e-mail;7265
31/01/2023;78825270;CCLA MAXI ALFA;PJ;CNPJ;21227
30/04/2023;82065285;COOP PARQ ARAUCARIAS PR/SC/SP;PJ;Aleatoria;3670
30/06/2023;73254757;COOP CRESOL QUILOMBO;PJ;e-mail;48
31/08/2023;7412987;COOP CRESOL ALIANCA;PF;CPF;1362
31/01/2023;24431221;COOP CRESOL TRANSAMAZAîNICA;PF;Celular;1548
31/08/2023;10573521;MERCADO PAGO IP LTDA;PJ;Celular;75329
28/02/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PJ;e-mail;714
31/08/2023;73113243;COOP SICREDI MORADA DO SOL SP;PF;Celular;3412
31/01/2023;95424891;COOP SICREDI VALE DO RIO PARDO;PJ;e-mail;408
31/07/2023;2031139;CCLA MONTES CLAROS;PF;Celular;278
30/06/2023;72128440;COOP SICREDI RIO RJ;PJ;e-mail;204
31/01/2023;9463721;COOP CRESOL JACINTO MACHADO;PJ;Aleatoria;60
31/01/2023;4985665;CREDISIS OESTE - CCI DO OESTE;PF;Celular;226
30/06/2023;10808037;CC EMPRESARIOS DE MANAUS;PF;CPF;56
31/05/2023;1187961;CC DISTRITO FEDERAL E ENTORNO;PF;CPF;3015
31/05/2023;9488496;COOP CRESOL SAO JOAO DO SUL;PF;Aleatoria;272
28/02/2023;2137018;CCLA DE RORAIMA LTDA;PJ;CNPJ;392
30/04/2023;92934215;BANRISUL SA IP;PJ;Aleatoria;33392
30/04/2023;4663561;COOP INVEST INT SOL VALE DAS AÅGUAS PR/MG;PJ;Celular;191
31/08/2023;78862083;COOP NOVOS CAMPOS;PF;CPF;3786
31/01/2023;1155801;COOP CRESOL CENTRO SERRA;PJ;Celular;205
28/02/2023;2282709;COOP CENTRO NORTE BRASILEIRO;PJ;Aleatoria;1991
31/05/2023;3033469;CC DO PLANALTO SUL;PJ;CNPJ;868
31/08/2023;65229254;CC COOPACREDI;PJ;Celular;935
31/08/2023;7789195;CCLA TRANSPORT RODOV VEICULOS;PJ;e-mail;192
31/05/2023;1039011;CC UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;PJ;CNPJ;2086
28/02/2023;2232383;CCLA CIRCUITO CAMPOS VERTENTES;PF;Celular;8104
30/04/2023;74064502;CC UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;PJ;e-mail;951
31/03/2023;9437293;BRINKS PAY IP LTDA;PJ;e-mail;31
30/06/2023;1286361;UNIPRIME PIONEIRA CC;PJ;CNPJ;1647
28/02/2023;7026923;CCLA SICOOB ARENITO;PF;e-mail;2330
31/08/2023;81706616;COOP SICREDI VLR SUSTENT PR/SP;PJ;e-mail;413
31/01/2023;3427097;CCLA DO SUL CATARINENSE;PF;Aleatoria;3084
31/07/2023;1739375;CCLA LAGOA DA PRATA;PF;Aleatoria;3157
31/01/2023;33923798;BANCO MASTER;PJ;e-mail;15
31/01/2023;1526924;UNICRED HORIZONTES;PF;CPF;612
30/06/2023;4174720;CC SICOOB COOPEMAR;PJ;Aleatoria;259
30/04/2023;9579249;CECM EMP AMERICANA, LIMEIRA E;PF;Celular;179
31/03/2023;5463934;CC CREDLIDER;PJ;e-mail;108
31/05/2023;42880617;CC SICOOB CREDITIROS;PF;Celular;713
31/01/2023;1152097;CC CREDIMATA;PF;Celular;2744
31/05/2023;26555235;COOP SICREDI CELEIRO DO MT;PF;Aleatoria;18869
31/03/2023;17351180;BCO TRIANGULO SA;PJ;Aleatoria;15011
30/04/2023;25387713;CCLA DA REGIAO DE  PARAÅ DE MINAS;PJ;e-mail;134
30/06/2023;4853988;COOP SICREDI BANDEIRANTES;PF;CPF;680
31/05/2023;5861932;CCM DOS ADVOGADOS DE SC;PF;Celular;2002
30/06/2023;1736516;CCLA REG CTR E OESTE MINEIRO;PJ;Aleatoria;1157
31/03/2023;4247370;CC DE EMPRESARIOS;PF;Aleatoria;2485
31/05/2023;95213211;COOP SICREDI CAMINHO DAS AÅGUAS RS;PF;Aleatoria;13335
30/04/2023;73443863;COOP UNICRED VALE LTDA;PJ;Celular;439
31/01/2023;79052122;COOP SICREDI ALIANCA;PJ;Aleatoria;3721
31/03/2023;1608685;COOP DO ESTADO DO ACRE LTDA;PF;e-mail;490
31/03/2023;5247312;COOP SICOOB BURITIS;PJ;e-mail;501
31/07/2023;2587492;CCLA URUBICI;PF;e-mail;706
31/01/2023;33924028;SICOOB COOPVALE;PF;Aleatoria;1001
30/06/2023;377239;AQBANK;PF;e-mail;19
28/02/2023;89468565;COOP SICREDI REG PROD RS/SC/MG;PF;CPF;22774
31/08/2023;71243034;COOPERATIVA DE CREDITO CREDIJEQUITINHONHA LTDA;PJ;CNPJ;2984
28/02/2023;2663426;COOP CRESOL NOROESTE;PF;e-mail;1152
30/06/2023;71698674;COOP SICOOB MANTIQUEIRA;PJ;Celular;806
31/01/2023;9579249;CECM EMP AMERICANA, LIMEIRA E;PJ;e-mail;180
30/04/2023;815319;SICOOB SUL-SERRANO;PF;e-mail;6492
30/04/2023;8647473;COOP CRESOL CORONEL FREITAS;PJ;CNPJ;128
31/03/2023;58616418;BCO FIBRA SA;PF;Aleatoria;4
28/02/2023;73254757;COOP CRESOL QUILOMBO;PJ;Aleatoria;31
31/03/2023;2934201;COOP CRESOL LIDERANCA;PJ;e-mail;180
31/08/2023;79086997;COOP SICREDI PARANAPANEMA PR/SP/RJ;PJ;e-mail;640
31/01/2023;3632872;SICOOB CREDISUL;PF;Celular;15598
31/05/2023;8055016;COOP CRESOL INTERACAO;PF;e-mail;249
31/08/2023;33021064;COOP SICREDI ARAXINGAö;PJ;CNPJ;8746
31/08/2023;88038260;COOP SICREDI PLANALTO RS/MG;PF;Celular;12939
30/04/2023;78858107;CCLAA AURIVERDE-SICOOB CREDIAL;PJ;CNPJ;2285
31/01/2023;32995755;COOP SICREDI SUDOESTE MT/PA;PF;e-mail;22926
28/02/2023;6910457;CCLA SANTA CRUZ PALMEIRAS;PF;e-mail;520
31/08/2023;32995755;COOP SICREDI SUDOESTE MT/PA;PF;Celular;65622
31/01/2023;5439425;CREDISIS CAPITALCREDI - CCLA DO ACRE LTDA;PF;Celular;128
31/03/2023;5392810;CC REGIAO MERIDIONAL BRASIL;PF;Aleatoria;6231
31/01/2023;31880826;BCO GUANABARA SA;PF;Aleatoria;2
31/08/2023;11275560;RECARGAPAY IP LTDA;PJ;e-mail;2583
31/03/2023;9089356;EFAç SA - IP;PF;Celular;7776
31/08/2023;2448310;COOP CRESOL PROGRESSO;PJ;Celular;565
28/02/2023;7494300;CREDISIS/CREDISUL COOPERATIVA DE CREDITO;PF;CPF;82
31/08/2023;26014175;CC GUARANICREDI;PF;CPF;2850
30/04/2023;13884775;HUB IP SA;PF;Aleatoria;864963
31/03/2023;41931221;SICOOB CREDICOOP;PJ;CNPJ;546
30/04/2023;7925729;COOP CRESOL NORTE PARANAENSE;PJ;e-mail;345
31/07/2023;73326449;COOP LIVRE ADMISSAO DE ASSOCIADOS SICOOB CRUZ ALTA LTDA;PF;e-mail;570
30/04/2023;4886317;COOP SICREDI CREDJURIS;PJ;CNPJ;9
28/02/2023;2935307;CC SICOOB CREDSEGURO LTDA;PJ;Aleatoria;541
31/08/2023;36586946;BONUSPAGO SCD SA;PF;Aleatoria;49
31/08/2023;2663426;COOP CRESOL NOROESTE;PF;Aleatoria;1684
31/05/2023;3645752;CC CREDISG;PF;e-mail;728
30/04/2023;36900256;CCM MED EMP MT;PF;e-mail;2115
30/06/2023;10175348;CCMLA REGIA£O ADMINISTRATIVA DE SOROCABA;PJ;Aleatoria;303
30/04/2023;9515813;ABASTECE AI IP LTDA;PJ;Aleatoria;1
31/05/2023;2528151;CC SICOOB CREDCOOP;PF;Celular;775
30/04/2023;3816413;PAGUEVELOZ IP LTDA;PF;Celular;1400
31/01/2023;2843443;COOP SICREDI NORTE SC;PF;e-mail;5691
31/08/2023;60889128;BCO SOFISA SA;PJ;CNPJ;87
30/06/2023;2924977;COOP SICREDI MEDICRED;PF;e-mail;246
31/01/2023;9464032;MIDWAY SA - SCFI;PF;Aleatoria;389051
31/07/2023;11907520;CCLA DA PARAAçBA - SICOOB PARAAçBA;PF;e-mail;447
31/07/2023;1608685;COOP DO ESTADO DO ACRE LTDA;PF;e-mail;538
30/04/2023;90729369;COOP SICREDI CULTURAS RS/MG;PJ;e-mail;481
31/03/2023;7714057;CECM PROF AÅREA NOTARIAL REGISTRAL;PF;CPF;468
31/08/2023;87853206;COOP SICREDI OURO BRANCO RS/MG;PJ;Celular;840
31/03/2023;1637949;CCLA VALE DO PARANAPANEMA;PF;e-mail;818
30/04/2023;7237373;BCO DO NORDESTE DO BRASIL SA;PJ;Celular;7526
31/01/2023;5463934;CC CREDLIDER;PF;CPF;718
31/01/2023;26960328;CCLA DO TOCANTINS;PF;Aleatoria;1114
31/05/2023;5211129;COOP CRESOL CENTRO NORTE;PJ;Aleatoria;126
31/01/2023;208;BRB - BCO DE BRASILIA SA;PJ;Aleatoria;4108
31/05/2023;21110927;CC CLASSICA FUNC PREST SERV LIG GRUPO EUCATUR;PJ;e-mail;57
31/05/2023;87733770;COOP CRED POUP INVEST CONEXAO;PJ;e-mail;1042
30/06/2023;30980539;U4C INSTITUICAO DE PAGAMENTO SA;PF;CPF;784
31/05/2023;3881423;SOCINAL SA CFI;PJ;Aleatoria;2
31/07/2023;87795639;COOP SICREDI ALIANCA RS/SC;PJ;CNPJ;11837
31/07/2023;0;BCO DO BRASIL SA;PJ;Aleatoria;290076
31/03/2023;24431221;COOP CRESOL TRANSAMAZAîNICA;PF;Aleatoria;2252
31/08/2023;8030602;CCM CORRET SEG EST SAO PAULO;PJ;Celular;101
31/08/2023;25528753;CC CREDIVERDE;PJ;CNPJ;1813
31/03/2023;9313766;CARUANA SCFI;PF;Celular;3364
28/02/2023;13935893;CELCOIN IP SA;PJ;e-mail;3
31/08/2023;1709266;CCM PROF SAUDE E LIVRE ADMISSAO TEOFILO OTONI LTDA;PF;e-mail;98
31/07/2023;80959638;CCLA MEIO OESTE CATARINENSE;PF;CPF;3560
30/06/2023;6174009;CC SICOOB ALIANCA;PJ;e-mail;796
31/01/2023;36586946;BONUSPAGO SCD SA;PJ;CNPJ;9
31/03/2023;25404542;CCLA VALE DO GORUTUBA;PJ;CNPJ;1243
31/08/2023;21661202;CC CREDICAMPO LTDA;PF;Aleatoria;1068
31/01/2023;68969625;CECM EMP USAGRO;PF;Celular;135
31/05/2023;2282709;COOP CENTRO NORTE BRASILEIRO;PF;Celular;5954
28/02/2023;70431630;COOP SICREDI UNIVALES MT/RO;PJ;Celular;1322
31/05/2023;10736214;COOP SICREDI PLAN CENTRAL;PF;e-mail;6342
31/08/2023;60850229;OMNI BANCO SA;PJ;Aleatoria;105
30/04/2023;3000142;COOP POL FED - SICREDI POL;PJ;Celular;4
28/02/2023;58022195;CECM EMPR EMP ZILLO LORENZETTI;PF;Aleatoria;150
30/04/2023;4013172;CC SICOOB 3 COLINAS;PJ;Aleatoria;498
31/03/2023;8795285;CCLA SICOOB CREDIACIL;PF;Aleatoria;513
31/08/2023;6031727;COOP CRESOL ESSENCIA;PJ;Aleatoria;376
31/01/2023;60889128;BCO SOFISA SA;PJ;Celular;50
28/02/2023;66259110;CC CREDIBAM LTDA;PF;e-mail;481
31/08/2023;68512748;CC CREDIESMERALDAS LTDA;PJ;CNPJ;1937
31/01/2023;70038237;COOP SICREDI RIO GRANDE DO NORTE;PF;CPF;2554
28/02/2023;4079285;CCLA DE ITAJUBAÅ - SICOOB SUDESTE MAIS;PF;e-mail;522
30/06/2023;32402502;QI SCD SA;PF;CPF;25
30/06/2023;952415;SICOOB CREDFAZ;PF;Aleatoria;993
30/04/2023;38129006;NUMBRS SCD SA;PJ;e-mail;1
31/07/2023;61024352;BANCO VOITER;PJ;Aleatoria;5
28/02/2023;41697103;CC CREDILIVRE LTDA - SICOOB CREDILIVRE;PF;Aleatoria;3590
30/04/2023;1692448;CCLA DO PLANALTO SERRANO;PF;CPF;1729
31/07/2023;25387655;CC CREDIVALE LTDA - SICOOB CREDIVALE;PJ;Aleatoria;548
30/06/2023;7925729;COOP CRESOL NORTE PARANAENSE;PF;Aleatoria;940
31/05/2023;71207740;CCR IRAI - SICOOB CREDIMIL;PF;CPF;127
30/06/2023;46642294;CCM EMPR DA EMBRAER;PJ;CNPJ;18
30/06/2023;10209619;CCLA DA GRANDE GOIAÇNIA LTDA;PF;CPF;1107
28/02/2023;67096909;CC CREDICOCAPEC;PF;Celular;1372
30/04/2023;4138455;CC DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;PJ;Aleatoria;673
30/06/2023;2528151;CC SICOOB CREDCOOP;PF;Aleatoria;662
28/02/2023;30765018;GALAX PAY IP SA;PJ;Celular;232
31/05/2023;16721078;CECMF SECRETARIA DA FAZENDA MG E LIVRE ADMISSAO;PJ;e-mail;6
30/06/2023;11969853;COOP CRESOL CONEXAO;PF;Celular;1318
31/07/2023;1526924;UNICRED HORIZONTES;PF;Celular;568
31/08/2023;3632872;SICOOB CREDISUL;PJ;e-mail;2103
31/07/2023;34678263;KREDIT BANK;PF;Celular;43
30/06/2023;67096909;CC CREDICOCAPEC;PF;e-mail;719
30/06/2023;38406148;CF BANK;PF;Celular;6
30/04/2023;21797311;CCLA SERV POD LEG MG - SICOOB COFAL;PF;Aleatoria;358
31/08/2023;39231527;UNICRED COSTA DO SOL RJ;PJ;CNPJ;217
31/05/2023;22753982;CC CREDISETE LTDA;PJ;CNPJ;3327
31/03/2023;34335592;AìTIMO SCD SA;PF;CPF;38
31/08/2023;1259518;SICOOB UNIMAIS CENTRO LESTE PAULISTA;PJ;e-mail;482
31/01/2023;87900411;COOP SICREDI ESPUMOSO RS/MG;PJ;CNPJ;2016
30/06/2023;37442605;COOP SICREDI GRANDES RIOS;PF;CPF;82891
30/06/2023;91159764;COOP SICREDI INTEGRACAO RS/MG;PF;Celular;13970
31/08/2023;8561701;PAGSEGURO INTERNET IP SA;PF;e-mail;4671387
31/03/2023;25626490;COOP SICREDI CREDIGRANDE;PF;Celular;1325
31/08/2023;21110927;CC CLASSICA FUNC PREST SERV LIG GRUPO EUCATUR;PF;Aleatoria;1426
31/03/2023;5203605;SICOOB AMAZAîNIA;PF;CPF;7990
28/02/2023;1572667;COOP UNIPRIME SUL LTDA;PJ;Celular;75
28/02/2023;91586982;COOP SICREDI PIONEIRA RS;PF;CPF;63718
31/05/2023;3985375;CREDISIS SUDOESTE/RO;PJ;Celular;281
30/04/2023;8071414;CECM SICOOB COOPERAC;PF;Celular;704
31/08/2023;10319386;CCLA DO CENTRO SUL DE MS;PJ;Aleatoria;365
30/06/2023;1060307;CCLA UNIAO DOS VALES DO PIRANGA E MATIPAì LTDA;PF;e-mail;3398
28/02/2023;2197569;CCLA CREDSAOPAULO;PF;e-mail;1383
30/04/2023;17351180;BCO TRIANGULO SA;PF;CPF;7739
31/03/2023;8143326;COOP SICREDI SAO LUAçS;PJ;Celular;19
28/02/2023;2876918;CC SICOOB NORTE SUL;PJ;e-mail;258
30/06/2023;95424891;COOP SICREDI VALE DO RIO PARDO;PF;Aleatoria;5443
30/06/2023;1205736;COOP DE CREDITO SICOOB COSTA DO DESCOBRIMENTO LTDA;PF;Celular;1442
31/05/2023;5276770;COOP CRESOL FRONTEIRAS PR/SC/SP/ES;PJ;Aleatoria;508
31/05/2023;2876918;CC SICOOB NORTE SUL;PJ;e-mail;271
30/04/2023;54190525;CECM SERV MUN REG METR VALE PARAIBA E LITORAL NORTE;PF;Celular;1904
31/07/2023;1657678;CCLA SEBASTIAO PARAISO;PF;Celular;1289
31/01/2023;3047549;CC CAP UNICIDADES;PJ;Celular;373
31/01/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PJ;e-mail;597
31/05/2023;70937271;CCLA PROF SAUDE UNICRED ALIANCA;PF;CPF;2544
31/01/2023;3065046;COOP SICREDI NOROESTE SP;PF;Aleatoria;1725
31/03/2023;25387713;CCLA DA REGIAO DE  PARAÅ DE MINAS;PJ;Celular;263
31/08/2023;26563270;COOP DE PRIMAVERA DO LESTE;PF;CPF;1090
31/05/2023;13059145;BEXS BCO DE CAMBIO SA;PJ;Aleatoria;1
28/02/2023;7268499;COOP CRESOL INTEGRACAO;PJ;CNPJ;876
30/04/2023;1637949;CCLA VALE DO PARANAPANEMA;PJ;Aleatoria;555
28/02/2023;82133182;CC DO VALE EUROPEU - SICOOB EURO VALE;PF;e-mail;771
30/06/2023;95213211;COOP SICREDI CAMINHO DAS AÅGUAS RS;PF;Celular;20615
31/05/2023;24048910;CC CREDINTER;PJ;e-mail;692
31/08/2023;83315408;COOP SICREDI NORTE;PJ;e-mail;333
31/08/2023;67096909;CC CREDICOCAPEC;PF;CPF;2357
31/08/2023;92796564;COOP SICREDI UNIAO METROPOLITANA;PJ;e-mail;2605
31/05/2023;4388688;CC SICOOB ENGECRED;PJ;Aleatoria;579
31/01/2023;3528402;CC INV DO ACRE - SICOOB ACRE;PF;e-mail;2
31/01/2023;2335109;CCLA ZONA DA MATA LTDA;PF;Celular;2198
31/03/2023;1042487;CC SICOOB UNIDAS;PF;Aleatoria;1730
30/04/2023;44683140;MAGNUM SCD;PF;Aleatoria;6
31/07/2023;1042487;CC SICOOB UNIDAS;PF;Celular;1392
30/04/2023;91586982;COOP SICREDI PIONEIRA RS;PJ;Aleatoria;6355
28/02/2023;70241658;SICREDI RECIFE;PJ;e-mail;192
28/02/2023;71506513;CC SICOOB ITAPAGIPE;PJ;Aleatoria;25
31/05/2023;71418784;CC MED, TEC E DEMAIS PROF SAUDE DO SUL DE MINAS;PJ;e-mail;173
30/04/2023;81192106;COOP SICREDI NOSSA TERRA PR/SP;PF;Aleatoria;8002
30/06/2023;3412878;CC CREDIRAMA;PJ;Aleatoria;102
30/06/2023;73647935;COOP UNIQUE BR LTDA;PJ;e-mail;414
31/07/2023;7946216;CCLA SICOOB UNIAO SUDESTE;PF;Celular;243
31/05/2023;3042597;COOP SICREDI CAMPO GRANDE;PJ;CNPJ;6616
31/03/2023;2883398;CC VALE ITAJAAç E ITAPOCAö;PJ;e-mail;396
31/07/2023;2318507;BCO KEB HANA DO BRASIL SA;PF;e-mail;19
30/04/2023;2093154;CCM EMPR MAGAZINE LUIZA;PF;CPF;1
31/03/2023;61024352;BANCO VOITER;PF;Aleatoria;1
30/06/2023;7215632;COOP CRESOL ALTERNATIVA;PF;e-mail;582
31/08/2023;5277312;COOP CRESOL HORIZONTE;PF;e-mail;1179
28/02/2023;4876393;CCLA TRAäS FRONTEIRAS;PF;CPF;9308
31/05/2023;36586946;BONUSPAGO SCD SA;PJ;Aleatoria;8
31/07/2023;65239402;CC UNIAO DO CENTRO OESTE DE MINAS;PJ;e-mail;166
31/08/2023;4484490;COOP SICREDI ALTA NOROESTE SP;PF;CPF;4662
31/05/2023;6324872;CC CREDINOSSO;PF;CPF;554
31/08/2023;34747388;ISSUER IP LTDA;PF;Aleatoria;56
30/04/2023;2924977;COOP SICREDI MEDICRED;PF;Celular;345
31/01/2023;3575699;MEDCRED CC;PF;CPF;148
31/05/2023;95594941;COOP SICREDI REG CENTRO RS/MG;PF;Celular;19698
31/03/2023;7512780;COOP CRESOL VALE EUROPEU;PF;Celular;4099
30/04/2023;36586946;BONUSPAGO SCD SA;PJ;Celular;1
31/03/2023;67960229;CC CREDIGUACU;PF;e-mail;2266
31/07/2023;32402502;QI SCD SA;PJ;CNPJ;213
28/02/2023;698609;CC NORTE E NOROESTE DE MINAS GERAIS;PF;CPF;3703
30/04/2023;41931445;CC CREDIFOR LTDA;PF;Aleatoria;1626
31/03/2023;41255225;COOP SICREDI CENT PERNAMBUCANA;PF;CPF;1840
31/05/2023;26014175;CC GUARANICREDI;PF;CPF;2752
31/05/2023;416968;BANCO INTER;PF;Aleatoria;7934568
31/07/2023;1062439;CECM DOS FUNCIONARIOS DA COMIGO;PJ;CNPJ;3
31/01/2023;22760839;CC NOSSOCREDITO;PF;Aleatoria;1420
31/01/2023;2414044;CECM EMPR INST ENS SUP SUL MG;PF;CPF;2
28/02/2023;71328769;SICOOB COCRED CC;PF;CPF;8326
30/04/2023;45246410;BANCO GENIAL;PF;CPF;11929
30/04/2023;10262276;CCLA DO ESTADO DE SAO PAULO - SICOOB PAULISTA;PF;CPF;3762
31/07/2023;2057584;CC SICOOB SERTAO;PJ;e-mail;439
28/02/2023;9033698;CCLA DE RIO VERDE E REGIAO;PJ;e-mail;141
28/02/2023;71336432;SICOOB CREDIMED - CCLA DE UBERABA LTDA;PJ;CNPJ;181
30/06/2023;32024691;DOTZPAY IP;PF;e-mail;54369
31/03/2023;9330158;COOP CRESOL TREZE DE MAIO;PF;e-mail;243
31/03/2023;4406371;COOP DO ESTADO DE GOIAÅS;PF;CPF;859
31/05/2023;3620772;CCM DO CEARAÅ - SICOOB CEARAÅ;PJ;e-mail;245
31/07/2023;2766672;COOP CRESOL PLANALTO SUL;PJ;e-mail;256
31/01/2023;42934794;CC CREDIPIMENTA;PJ;Celular;53
31/05/2023;22749014;CC REGIAO CENTRAL MG;PF;Aleatoria;973
31/08/2023;20018183;STARK BANK SA;PJ;e-mail;2
31/03/2023;19581142;ATAR;PJ;Celular;1
31/05/2023;32467086;SICOOB SUL;PF;Celular;13248
30/04/2023;67096909;CC CREDICOCAPEC;PF;CPF;2233
30/04/2023;21018182;EBANX IP LTDA;PJ;CNPJ;2921
31/07/2023;41931221;SICOOB CREDICOOP;PF;CPF;2213
31/08/2023;34878543;CLARO PAY;PJ;e-mail;42
30/06/2023;68900810;BCO RENDIMENTO SA;PJ;Aleatoria;895
31/01/2023;4853988;COOP SICREDI BANDEIRANTES;PJ;CNPJ;757
31/07/2023;87900601;COOP SICREDI BOTUCARAAç RS/MG;PJ;e-mail;397
31/01/2023;2338666;CCLA CREDIEMBRAPA;PJ;CNPJ;571
31/08/2023;2493000;SICOOB LESTE;PF;e-mail;531
31/08/2023;31531997;CONPAY;PJ;CNPJ;2
28/02/2023;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;PJ;CNPJ;2748
31/03/2023;25387671;CC ALTO PARANAIBA E REGIAO;PJ;Celular;743
31/01/2023;58616418;BCO FIBRA SA;PJ;e-mail;94
30/06/2023;64276058;CC CREDINORTE - SICOOB CREDINORTE;PJ;CNPJ;850
31/08/2023;2466552;CC SICOOB VALE SUL;PJ;CNPJ;6634
30/04/2023;78825023;CCLAA OESTE CATARINENSE;PJ;Aleatoria;411
28/02/2023;31711972;S3 TECNOLOGIA E SOLUCOES DE PA;PJ;Aleatoria;93
31/01/2023;78825270;CCLA MAXI ALFA;PJ;Celular;5029
30/04/2023;82065285;COOP PARQ ARAUCARIAS PR/SC/SP;PJ;CNPJ;8079
30/06/2023;73254757;COOP CRESOL QUILOMBO;PF;Celular;610
31/08/2023;7412987;COOP CRESOL ALIANCA;PJ;Celular;142
31/01/2023;24431221;COOP CRESOL TRANSAMAZAîNICA;PF;CPF;2202
30/06/2023;78825023;CCLAA OESTE CATARINENSE;PJ;CNPJ;2332
28/02/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PF;CPF;18669
31/08/2023;73113243;COOP SICREDI MORADA DO SOL SP;PJ;Celular;520
31/01/2023;95424891;COOP SICREDI VALE DO RIO PARDO;PF;e-mail;3009
31/07/2023;2031139;CCLA MONTES CLAROS;PJ;Celular;289
30/06/2023;72128440;COOP SICREDI RIO RJ;PJ;Celular;122
31/01/2023;9463721;COOP CRESOL JACINTO MACHADO;PJ;CNPJ;256
31/01/2023;4985665;CREDISIS OESTE - CCI DO OESTE;PF;Aleatoria;107
31/03/2023;60746948;BCO BRADESCO SA;PJ;e-mail;258294
31/05/2023;1187961;CC DISTRITO FEDERAL E ENTORNO;PJ;CNPJ;1937
31/05/2023;9488496;COOP CRESOL SAO JOAO DO SUL;PJ;CNPJ;162
28/02/2023;2137018;CCLA DE RORAIMA LTDA;PF;Aleatoria;439
31/03/2023;30765018;GALAX PAY IP SA;PF;e-mail;106
30/04/2023;4663561;COOP INVEST INT SOL VALE DAS AÅGUAS PR/MG;PJ;e-mail;108
31/08/2023;78862083;COOP NOVOS CAMPOS;PJ;Celular;346
31/01/2023;1155801;COOP CRESOL CENTRO SERRA;PF;Aleatoria;490
30/04/2023;7509426;COOP CRESOL XANXERE;PJ;Celular;77
31/05/2023;3033469;CC DO PLANALTO SUL;PF;CPF;1488
31/08/2023;65229254;CC COOPACREDI;PJ;Aleatoria;760
31/08/2023;7789195;CCLA TRANSPORT RODOV VEICULOS;PF;e-mail;332
28/02/2023;1722480;QUERO-QUERO VERDECARD IP SA;PJ;CNPJ;8
28/02/2023;2232383;CCLA CIRCUITO CAMPOS VERTENTES;PJ;CNPJ;2490
30/04/2023;74064502;CC UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;PJ;Celular;756
31/03/2023;9437293;BRINKS PAY IP LTDA;PJ;CNPJ;59
30/06/2023;1286361;UNIPRIME PIONEIRA CC;PJ;Celular;596
28/02/2023;7026923;CCLA SICOOB ARENITO;PF;CPF;5415
31/08/2023;81706616;COOP SICREDI VLR SUSTENT PR/SP;PF;e-mail;2990
31/07/2023;71506513;CC SICOOB ITAPAGIPE;PF;e-mail;183
31/07/2023;1739375;CCLA LAGOA DA PRATA;PJ;e-mail;222
28/02/2023;81054686;COOP SICREDI INTEGRACAO PR/SC;PF;e-mail;3277
31/01/2023;1526924;UNICRED HORIZONTES;PJ;e-mail;84
30/06/2023;4174720;CC SICOOB COOPEMAR;PF;Aleatoria;1203
30/04/2023;9579249;CECM EMP AMERICANA, LIMEIRA E;PJ;Aleatoria;179
31/03/2023;5463934;CC CREDLIDER;PF;Aleatoria;276
31/05/2023;42880617;CC SICOOB CREDITIROS;PF;CPF;1195
31/01/2023;1152097;CC CREDIMATA;PF;CPF;3486
31/05/2023;26555235;COOP SICREDI CELEIRO DO MT;PJ;Aleatoria;2911
31/03/2023;17351180;BCO TRIANGULO SA;PF;CPF;7786
30/04/2023;25387713;CCLA DA REGIAO DE  PARAÅ DE MINAS;PJ;Celular;268
30/06/2023;4853988;COOP SICREDI BANDEIRANTES;PF;Aleatoria;516
31/05/2023;5861932;CCM DOS ADVOGADOS DE SC;PJ;Aleatoria;321
31/05/2023;2405189;COOP AöNILOS;PF;Celular;2098
31/03/2023;4247370;CC DE EMPRESARIOS;PF;Celular;4200
31/05/2023;95213211;COOP SICREDI CAMINHO DAS AÅGUAS RS;PJ;e-mail;1085
